Product Name,Sales,Profit
"Eberhard Faber 3 1/2"" Golf Pencils",139.872,28.272000000000002
"OIC Colored Binder Clips, Assorted Sizes",139.62,59.284800000000004
"Advantus Push Pins, Aluminum Head",139.44,43.2264
Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),139.392,52.272
Xerox 1903,138.736,65.54079999999999
Xerox 1930,138.672,59.3568
Things To Do Today Pad,138.532,59.1696
50 Colored Long Pencils,138.176,32.9184
"Eldon 200 Class Desk Accessories, Smoke",138.16,58.0272
"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",137.808,-14.4072
Acco 3-Hole Punch,137.53199999999998,55.538399999999996
Xerox 2,137.376,53.135999999999996
GBC Binding covers,137.26999999999998,58.9225
C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,137.17,47.7257
Avery 476,137.11599999999999,54.5986
Riverleaf Stik-Withit Designer Note Cubes,136.816,55.33
"Cardinal HOLDit! Binder Insert Strips,Extra Strips",136.728,4.367700000000001
"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",136.464,15.3522
"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",136.44,13.644000000000002
"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",136.344,56.1184
Xerox 1947,136.344,54.119
Stiletto Hand Letter Openers,136.32,-21.983999999999998
Memorex Froggy Flash Drive 4 GB,136.276,42.4214
Avery Metallic Poly Binders,135.80100000000002,43.4334
"Eldon 200 Class Desk Accessories, Burgundy",135.648,44.588
Xerox 222,134.784,60.6528
Wilson Jones Impact Binders,134.68,23.724400000000003
Fellowes Presentation Covers for Comb Binding Machines,133.86,21.825000000000003
Xerox 1959,133.6,60.6544
Eldon 200 Class Desk Accessories,133.136,39.187200000000004
OtterBox Defender Series Case - iPhone 5c,133.128,3.6979999999999995
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",132.888,60.9168
Hewlett-Packard 300S Scientific Calculator,131.1,60.306
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",131.097,18.412499999999998
Xerox 1977,130.928,61.455999999999996
Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),129.168,55.9728
Harmony HEPA Quiet Air Purifiers,128.7,37.44
OIC Binder Clips,128.164,60.144
Newell 325,128.03,29.736
PowerGen Dual USB Car Charger,127.87200000000001,52.3476
Newell 347,127.54400000000001,30.3024
Xerox 230,127.008,56.2464
KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,126.36000000000001,36.644400000000005
"Wirebound Service Call Books, 5 1/2"" x 4""",125.84,60.4032
DAX Cubicle Frames - 8x10,125.786,20.772
"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",125.172,52.3746
Dell Slim USB Multimedia Keyboard,125.0,30.0
"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ÃÂ¾Ã¢ÂÂ x 11Ã¢ÂÂ",124.8,56.16
Deflect-O Glasstique Clear Desk Accessories,124.74,37.037
Xerox 1928,124.608,49.104
"DXL Angle-View Binders with Locking Rings, Black",124.592,42.0498
"6"" Cubicle Wall Clock, Black",124.586,26.211599999999997
Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,124.488,26.2808
Xerox 21,124.416,43.5456
Avery Hi-Liter Smear-Safe Highlighters,123.80799999999999,34.1056
"BIC Brite Liner Highlighters, Chisel Tip",123.12,30.5856
VariCap6 Expandable Binder,122.83,31.14
Xerox 1907,122.8,57.716
"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",122.18,7.449999999999999
Xerox 1995,121.82400000000001,47.6928
"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",121.392,48.5568
Avery 519,121.34599999999999,51.6086
"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",121.296,21.7056
Crayola Colored Pencils,120.70400000000001,32.8
Xerox 227,120.528,46.3968
Xerox 232,120.52799999999999,56.5056
"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",119.97,47.601
Cardinal Slant-D Ring Binders,119.922,46.057
"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",119.833,-12.6882
DAX Clear Channel Poster Frame,119.556,27.701999999999998
Cyber Acoustics AC-202b Speech Recognition Stereo Headset,119.508,-20.5242
"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",119.21,52.007
"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",118.72,43.7144
Newell 314,118.296,17.855999999999998
"Wilson Jones 1"" Hanging DublLock Ring Binders",117.744,-8.5536
"SlimView Poly Binder, 3/8""",117.58599999999998,5.697999999999999
"Electrix Incandescent Magnifying Lamp, Black",117.28,-16.4925
Strathmore Photo Frame Cards,116.96000000000001,53.8016
Avery Hole Reinforcements,116.501,14.827399999999988
"Avery Durable Plastic 1"" Binders",116.224,37.5004
"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",115.434,47.223
Avery Printable Repositionable Plastic Tabs,115.24000000000001,42.312000000000005
Longer-Life Soft White Bulbs,115.192,44.7216
Wilson Jones Active Use Binders,115.024,37.0552
Xerox 1949,114.54,43.4256
Xerox 1971,113.84800000000001,47.936
Avery File Folder Labels,113.472,48.8448
DAX Solid Wood Frames,113.332,33.3157
Akro-Mils 12-Gallon Tote,113.202,21.548099999999998
Pressboard Hanging Data Binders for Unburst Sheets,112.66799999999999,-10.135200000000001
Xerox 213,111.456,50.803200000000004
"Eldon Image Series Desk Accessories, Burgundy",111.18799999999999,28.256800000000002
"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",110.76,42.8982
SpineVue Locking Slant-D Ring Binders by Cardinal,110.59400000000001,6.032400000000001
Avery Heavy-Duty EZD  Binder With Locking Rings,110.48400000000001,29.239199999999997
Self-Adhesive Removable Labels,110.25,52.92
Xerox 201,110.16,46.1376
Xerox 204,110.16,52.8768
"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",110.16,46.137600000000006
"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",110.01599999999999,43.7772
Recycled Premium Regency Composition Covers,110.01599999999999,39.880799999999994
Avery 516,109.64999999999999,51.535500000000006
"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",109.584,49.084500000000006
Xerox 1962,109.568,43.656
Dana Swing-Arm Lamps,108.936,-11.214
#10 Self-Seal White Envelopes,108.682,52.123
GBC Standard Plastic Binding Systems' Combs,108.644,5.023999999999999
"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",108.416,44.985600000000005
"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",108.08,6.755000000000001
3M Hangers With Command Adhesive,108.03999999999999,36.001
Micro Innovations Wireless Classic Keyboard with Mouse,107.964,9.5968
SanDisk Cruzer 16 GB USB Flash Drive,107.912,14.923999999999996
"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",106.72200000000001,47.187
Avery 518,106.47,49.14
HP Office Recycled Paper (20Lb. and 87 Bright),106.352,50.343799999999995
"Array Parchment Paper, Assorted Colors",106.288,49.504000000000005
Belkin 7-Outlet SurgeMaster Home Series,106.172,2.794
Avery Hanging File Binders,105.846,21.8868
Xerox 1900,105.288,44.084
Rosewill 107 Normal Keys USB Wired Standard Keyboard,105.14399999999999,0.8087999999999997
Xerox 211,104.976,40.9536
Samsung Replacement EH64AVFWE Premium Headset,104.5,17.875
Memorex Micro Travel Drive 4 GB,103.88,37.418
Avery Personal Creations Heavyweight Cards,103.86,37.8512
"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",102.619,-11.882200000000001
Boston 16765 Mini Stand Up Battery Pencil Sharpener,102.608,16.324
"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",102.49199999999999,37.1059
Fellowes Black Plastic Comb Bindings,102.256,-4.415600000000001
Acme Titanium Bonded Scissors,102.0,20.23
Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,101.994,-71.3958
"Linden 12"" Wall Clock With Oak Frame",101.94,30.582
Xerox 1970,101.592,43.5252
Zebra Zazzle Fluorescent Highlighters,100.928,20.671999999999997
Wilson Jones Ã¢ÂÂSnapÃ¢ÂÂ Scratch Pad Binder Tool for Ring Binders,100.92,30.739999999999995
Cardinal Holdit Data Disk Pockets,100.464,38.7296
Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,100.392,35.297399999999996
Prang Drawing Pencil Set,100.08,27.0772
Xerox Blank Computer Paper,99.9,46.953
"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",99.80000000000001,-0.698599999999999
Pressboard Data Binders by Wilson Jones,99.324,22.9086
Portfile Personal File Boxes,99.11999999999999,7.434
"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",99.06,40.766999999999996
"GE 4 Foot Flourescent Tube, 40 Watt",98.868,42.2436
Xerox 1999,98.49600000000001,41.2128
Eldon Executive Woodline II Cherry Finish Desk Accessories,98.13600000000001,-78.5088
"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",97.812,-1.7783999999999978
Fiskars Home & Office Scissors,97.68,27.3504
Xerox 1952,97.60799999999999,44.82
Xerox 228,97.2,46.656
Xerox 219,97.2,46.656
Avery 495,97.02,42.588
Newell 341,96.72800000000001,26.8356
Wilson Jones Standard D-Ring Binders,96.646,26.9192
Sabrent 4-Port USB 2.0 Hub,96.418,29.197
Dax Clear Box Frame,96.03,15.364799999999999
"Dixon My First Ticonderoga Pencil, #2",95.94,17.0235
Xerox 210,95.904,35.2512
Xerox 1957,95.904,39.7224
Xerox 224,95.904,38.6208
Avery 51,95.75999999999999,41.328
Avery White Multi-Purpose Labels,95.616,41.832
Acme Elite Stainless Steel Scissors,95.076,21.0168
Newell 31,94.99000000000001,23.6236
"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6Ã¢ÂÂ x 11Ã¢ÂÂ",94.928,43.1364
DIXON Ticonderoga Erasable Checking Pencils,94.86,26.784
Xerox 1923,94.856,39.2784
Storex DuraTech Recycled Plastic Frosted Binders,94.128,11.447999999999999
Acrylic Self-Standing Desk Frames,93.984,32.7342
Avery 513,93.624,34.4616
Eldon Expressions Mahogany Wood Desk Collection,93.6,23.4
"Tensor ""Hersey Kiss"" Styled Floor Lamp",93.52799999999999,2.0784000000000002
"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",93.248,31.4712
"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",93.22,39.53
Newell 35,93.152,23.288
Presstex Flexible Ring Binders,92.82,24.569999999999997
Xerox 1987,92.48,45.3152
Xerox 196,92.47999999999999,39.4196
OIC Bulk Pack Metal Binder Clips,92.136,35.598
Avery Binding System Hidden Tab Executive Style Index Sets,91.743,16.733
Acco Translucent Poly Ring Binders,91.728,16.2864
Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,91.68599999999999,-10.4118
Akro Stacking Bins,91.524,-6.943200000000006
Penpower WorldCard Pro Card Scanner,91.475,-1.8295
"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",91.44,34.8996
Avery 481,91.168,43.120000000000005
"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",90.882,-190.8522
Acme Preferred Stainless Steel Scissors,90.88,26.3552
Fluorescent Highlighters by Dixon,90.744,22.4472
Avery 48,90.72,39.69
Avery Durable Slant Ring Binders With Label Holder,90.706,12.456400000000002
Prang Colored Pencils,90.55199999999999,38.808
Xerox 1920,89.7,40.365
Xerox 1956,89.7,40.9032
"Avery Durable Slant Ring Binders, No Labels",89.55,13.611600000000001
Xerox 1967,89.424,38.879999999999995
"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",89.408,38.2524
Avery 480,89.25,42.45
Acme Design Stainless Steel Bent Scissors,88.92,24.0084
"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",88.896,26.854
Avery 478,88.38,43.3062
Manco Dry-Lighter Erasable Highlighter,88.16,27.968
"TOPS Money Receipt Book, Consecutively Numbered in Red,",88.11,39.6495
AmazonBasics 3-Button USB Wired Mouse,88.074,32.2938
"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",87.75,20.8325
Advantus Map Pennant Flags and Round Head Tacks,87.69,20.54
Cardinal Holdit Business Card Pockets,87.648,22.908
Advantus Panel Wall Acrylic Frame,87.52,25.162
Avery 508,87.398,39.8201
Avery Durable Binders,87.264,13.824
HP Office Paper (20Lb. and 87 Bright),86.84,38.2096
Newell 333,86.73599999999999,18.848399999999998
Xerox 1992,86.11200000000001,40.365
BIC Brite Liner Highlighters,86.112,30.8844
Boston 16701 Slimline Battery Pencil Sharpener,86.076,19.128
"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",85.995,15.0969
Prestige Round Ring Binders,85.728,18.0576
Xerox 229,85.536,34.992000000000004
Xerox 1986,85.50399999999999,40.3472
"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",85.255,8.669999999999998
Xerox 1932,85.056,28.7064
Avery 487,84.87,35.9775
"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",84.84,22.0584
Magna Visual Magnetic Picture Hangers,84.83200000000001,28.0524
Xerox 1954,84.48,32.208
Avery 512,84.388,35.373599999999996
Xerox 2000,84.24000000000001,37.0656
Xerox 200,84.24000000000001,33.696
"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",83.952,15.857600000000003
Belkin iPhone and iPad Lightning Cable,83.944,6.295799999999999
"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",83.904,12.7604
Southworth Parchment Paper & Envelopes,83.712,30.738
Avery 483,83.664,32.569199999999995
"Master Giant Foot Doorstop, Safety Yellow",83.49,31.5744
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",83.44,11.473
Newell Chalk Holder,83.426,36.5918
3M Organizer Strips,83.16,10.151999999999997
Avery Durable Poly Binders,82.95,-15.5946
OIC Stacking Trays,82.832,26.720000000000002
Newell 351,82.656,22.107200000000002
Things To Do Today Spiral Book,82.368,29.8584
Xerox 1902,82.22399999999999,32.8896
Zipper Ring Binder Pockets,81.744,11.7312
"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",81.652,19.4296
Acme Stainless Steel Office Snips,81.424,12.431700000000001
Newell 320,81.32,9.4588
G.E. Longer-Life Indoor Recessed Floodlight Bulbs,81.00800000000001,25.763199999999998
"Adams Telephone Message Books, 5 1/4Ã¢ÂÂ x 11Ã¢ÂÂ",80.936,32.918
"Verbatim Slim CD and DVD Storage Cases, 50/Pack",80.78,16.156
"Quartet Omega Colored Chalk, 12/Pack",80.592,34.164
Tuff Stuff Recycled Round Ring Binders,80.494,23.955399999999997
Xerox 221,80.352,33.1776
Newell 317,79.96799999999999,13.1712
Eldon File Chest Portable File,79.4,5.95500000000001
QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,79.22999999999999,29.537499999999998
Xerox 231,79.05600000000001,31.8816
Xerox 1966,79.056,32.7888
Xerox 1946,79.056,35.2512
Avery 474,78.336,34.272
Sterilite Show Offs Storage Containers,78.144,-6.336
Avery Poly Binder Pockets,78.044,14.749600000000001
Fashion Color Clasp Envelopes,77.904,36.5175
Bulldog Table or Wall-Mount Pencil Sharpener,77.87,22.582299999999996
Xerox 193,77.74000000000001,38.0926
Plymouth Boxed Rubber Bands by Plymouth,77.244,-3.297
Xerox 1963,77.088,27.72
"Memo Book, 100 Message Capacity, 5 3/8Ã¢ÂÂ x 11Ã¢ÂÂ",76.836,36.396
Acme Value Line Scissors,76.64999999999999,20.44
Xerox 1994,76.464,32.6592
"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",76.092,29.5416
Newell 328,75.92,19.7392
Xerox 198,75.696,33.4656
Rogers Handheld Barrel Pencil Sharpener,75.62400000000001,15.618
Fiskars Spring-Action Scissors,75.492,13.4208
"SmartStand Mobile Device Holder, Assorted Colors",75.49199999999999,10.0656
"Eldon 200 Class Desk Accessories, Black",75.36,28.6368
"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",75.348,20.0928
Newell 331,75.306,14.6211
Xerox 22,75.168,31.3632
KeyTronicÃÂ KT800P2 -ÃÂ KeyboardÃÂ - Black,75.1,1.2015999999999987
Tops Wirebound Message Log Books,73.696,29.281
"Sanford Colorific Colored Pencils, 12/Box",73.152,20.735999999999997
XtraLife ClearVue Slant-D Ring Binders by Cardinal,72.912,-13.328
"Adams ""While You Were Out"" Message Pads",72.848,31.400000000000002
"Universal Recycled Hanging Pressboard Report Binders, Letter Size",72.806,8.638000000000002
Southworth Structures Collection,72.8,36.4
Stacking Trays by OIC,72.708,9.3126
"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",72.25200000000001,31.3092
Ibico Presentation Index for Binding Systems,72.038,15.0842
"Vtech AT&T CL2940 Corded Speakerphone, Black",71.976,24.2919
GBC Instant Index System for Binding Systems,71.928,-12.432
#6 3/4 Gummed Flap White Envelopes,71.28,24.948
Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,71.25,32.25
Xerox 1981,70.752,30.096
"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",70.19200000000001,31.629199999999997
Xerox 1975,69.98400000000001,30.3264
Recycled Pressboard Report Cover with Reinforced Top Hinge,69.768,13.759799999999998
Stockwell Push Pins,69.76,20.0996
Xerox 1899,69.36,28.090799999999998
Woodgrain Magazine Files by Perma,69.136,2.6223999999999967
GBC Plasticlear Binding Covers,68.88,-68.4208
Avery 52,68.634,31.475699999999996
Newell 336,68.48,13.781600000000001
"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",68.28,23.0445
Avoid Verbal Orders Carbonless Minifold Book,68.276,29.9468
Avery Non-Stick Heavy Duty View Round Locking Ring Binders,68.172,30.8568
Poly String Tie Envelopes,68.136,30.293999999999997
Barrel Sharpener,67.83000000000001,17.6358
Xerox 1897,67.72800000000001,27.0912
"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",67.25,19.6908
Acco Hot Clips Clips to Go,67.116,25.497500000000002
Newell 332,67.032,15.5232
Avery 49,66.816,31.564799999999998
Wilson Jones data.warehouse D-Ring Binders with DublLock,66.663,15.307799999999999
Insertable Tab Post Binder Dividers,66.566,-39.699
"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",66.56,18.512
Avery 501,66.42,23.3946
GBC ProClick Spines for 32-Hole Punch,66.40899999999999,-13.2818
Avery 506,66.08,28.166600000000003
"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",66.03,30.2815
Newell 348,65.6,9.708799999999997
Newell 321,65.6,14.366399999999999
Pastel Pink Envelopes,65.52,31.4496
Avery Fluorescent Highlighter Four-Color Set,65.464,9.352
Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,65.34,3.9105000000000003
Stackable Trays,65.296,17.1248
Newell 343,65.268,13.7592
ACCOHIDE Binder by Acco,65.25399999999999,19.287100000000002
Xerox 1927,65.056,22.683999999999997
Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,64.972,12.994399999999999
"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",64.06400000000001,20.8208
Advantus T-Pin Paper Clips,64.042,20.0244
Ultra Commercial Grade Dual Valve Door Closer,63.824,9.57359999999999
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",63.627,-13.906500000000001
Shocksock Galaxy S4 Armband,63.510000000000005,-10.074000000000002
"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",62.946,-0.16139999999999866
Peel & Seel Envelopes,62.856,26.5392
G.E. Halogen Desk Lamp Bulbs,62.82,22.8944
Avery 515,62.650000000000006,29.445500000000003
"Post-it Ã¢ÂÂImportant MessageÃ¢ÂÂ Note Pad, Neon Colors, 50 Sheets/Pad",62.608000000000004,28.537599999999998
Newell 350,62.32,15.744
Park Ridge Embossed Executive Business Envelopes,62.28,29.2716
Wilson Jones Four-Pocket Poly Binders,62.13,5.4282
Hoover Portapower Portable Vacuum,61.824,1.3439999999999994
Newell 318,61.716,14.4004
Anker 24W Portable Micro USB Car Charger,61.544,14.0672
Newell 311,61.438,13.039
Xerox 206,60.912000000000006,23.846400000000003
Xerox 1924,60.112,24.7384
Spiral Phone Message Books with Labels by Adams,60.032,25.759999999999998
NETGEAR RangeMax WNR1000 Wireless Router,59.976,11.9952
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",59.817,13.1826
Newell 330,59.800000000000004,11.1228
"Crayola Anti Dust Chalk, 12/Pack",59.696,24.660999999999998
"Master Caster Door Stop, Large Brown",59.696,14.56
"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",59.489999999999995,17.847
"Executive Impressions 16-1/2"" Circular Wall Clock",58.784,-1.0687999999999995
Ideal Clamps,58.69199999999999,24.8637
Convenience Packs of Business Envelopes,58.644,24.109199999999998
Avery 500,58.48,27.4856
Rubber Band Ball,58.344,-0.299199999999997
Xerox 223,58.32,27.9936
Xerox 1974,57.408,26.91
Binder Posts,57.4,7.8064
Xerox 199,57.352,19.688000000000002
Avery 511,56.672,24.64
Avery 494,56.376,23.959799999999998
Xerox 1965,56.212,25.714
"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",56.164,13.0064
"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",56.099999999999994,21.317999999999998
"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",56.09,3.4759999999999995
Avery 493,55.974000000000004,23.4207
Xerox 1921,55.944,17.4825
GBC Standard Plastic Binding Systems Combs,55.755,-2.9205000000000014
Advantus Push Pins,54.936,20.2086
Array Memo Cubes,54.908,25.848200000000002
"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",54.599999999999994,22.47
ImationÃÂ SwivelÃÂ Flash DriveÃÂ USBÃÂ flash driveÃÂ - 8 GB,54.57599999999999,17.6235
"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",54.474000000000004,-3.891
Xerox 208,54.432,24.105600000000003
Ampad #10 Peel & Seel Holiday Envelopes,53.760000000000005,25.8048
Staple-on labels,53.754000000000005,21.5883
Avery 492,53.568,22.464
"Eldon ImÃÂ ge Series Desk Accessories, Clear",53.46,6.3666
GBC VeloBinder Strips,52.992,-23.808
EcoTones Memo Sheets,52.8,21.6
Anderson Hickey Conga Table Tops & Accessories,51.782,-17.514499999999998
Colorific Watercolor Pencils,51.6,11.3004
Wilson Jones Easy Flow II Sheet Lifters,51.480000000000004,5.6160000000000005
Avery Durable Slant Ring Binders,51.480000000000004,-23.76
"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",51.36,24.139200000000002
Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,51.184000000000005,3.6559999999999993
"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",51.120000000000005,21.96
Avery 488,51.03,23.183999999999997
Colored Envelopes,50.922,19.0404
"Eldon Spacemaker Box, Quick-Snap Lid, Clear",50.768,9.285199999999998
"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",50.57,1.6338000000000008
Avery 496,50.25,22.950000000000003
Wausau Papers Astrobrights Colored Envelopes,50.232,22.7838
"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",50.138000000000005,18.778100000000002
"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",49.980000000000004,22.7115
Xerox 1896,49.95,22.4775
Xerox 1950,49.708,23.177799999999998
"TOPS Voice Message Log Book, Flash Format",49.504,20.372799999999998
Xerox 218,49.248000000000005,22.2912
Blackstonian Pencils,49.128,12.6024
American Pencil,48.93,14.189699999999998
Eldon Image Series Black Desk Accessories,48.852,17.0568
Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,48.048,22.4224
Revere Boxed Rubber Bands by Revere,48.006,-5.707800000000001
Newell 33,47.988,8.37
Avery 514,47.808,22.8384
"Master Caster Door Stop, Gray",47.752,14.224
"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",47.544000000000004,10.188
Newell 32,47.232,11.9808
"Sanford Colorific Scented Colored Pencils, 12/Pack",47.080000000000005,14.5948
Xerox 1953,47.08,18.832
Newell 316,46.944,8.2152
Xerox 1998,46.656,16.3296
Avery 520,46.620000000000005,22.05
"Stacking Tray, Side-Loading, Legal, Smoke",46.592,-2.8672000000000017
Xerox 1972,46.464,17.424
Advantus SlideClip Paper Clips,46.376000000000005,19.778
Decoflex Hanging Personal Folder File,46.26,12.0276
"Sanford Colorific Eraseable Coloring Pencils, 12 Count",45.919999999999995,17.875999999999998
Newell 344,45.592,8.5624
"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",45.507999999999996,15.560799999999999
Avery 491,45.43,18.6676
"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",45.396,14.55
Xerox 215,45.36,21.7728
"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",45.15,13.458999999999998
"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",45.144,10.1916
Document Clip Frames,45.036,16.0128
DIXON Oriole Pencils,44.891999999999996,8.6172
Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,44.37,19.000799999999998
Avery 517,44.28,18.8559
Acme Kleen Earth Office Shears,44.232,11.174399999999999
Kingston Digital DataTraveler 8GB USB 2.0,44.03,-2.0229999999999997
Accohide Poly Flexible Ring Binders,43.758,-19.822000000000003
Boston 16750 Black Compact Battery Pencil Sharpener,43.75,13.125
Disposable Triple-Filter Dust Bags,43.7,11.362
Acme Rosewood Handle Letter Opener,43.67,-3.493600000000001
Nontoxic Chalk,42.944,18.233600000000003
Newell 349,42.64,10.0368
ImationÃÂ USB 2.0 SwivelÃÂ Flash DriveÃÂ USBÃÂ flash driveÃÂ - 4 GB - Pink,42.42,8.9082
3-ring staple pack,42.111999999999995,16.6944
Acco Hanging Data Binders,41.910000000000004,8.2296
Texas Instrument TI-15 Fraction Calculator,41.905,-20.519
Acco Side-Punched Conventional Columnar Pads,41.64,-7.8075
Wilson Jones Custom Binder Spines & Labels,41.344,-19.6928
"#10 Gummed Flap White Envelopes, 100/Box",41.3,16.7678
"Acco Banker's Clasps, 5 3/4""-Long",40.896,18.0
"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",40.896,16.3584
Cardinal Poly Pocket Divider Pockets for Ring Binders,40.32,12.6
Xerox 207,40.176,16.5888
Newell 327,39.78,10.7406
"Eldon Regeneration Recycled Desk Accessories, Black",39.688,13.116399999999999
Angle-D Ring Binders,39.384,-1.9691999999999992
Prang Dustless Chalk Sticks,38.976,18.816
Acco Expandable Hanging Binders,38.918,1.0208000000000004
Newell 310,38.72,7.48
Acco Suede Grain Vinyl Round Ring Binder,38.641999999999996,-4.892799999999999
Cardinal Hold-It CD Pocket,38.304,-12.4488
Acco 6 Outlet Guardian Basic Surge Suppressor,38.272,-3.6608
"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",38.135999999999996,15.663
